jd,fnu_microJy,fnu_microJy_unc,passband,programid,fcqfid,zpdiff,sys_unc_factor,poor_conditions
2459319.7959606,9.633395635724042,5.507092464577135,ZTF_r,3,4780622,26.2858,0.9871218263213513,1
2459319.7964352,-13.496400557778765,6.772985543695417,ZTF_r,3,4780622,26.3075,0.9871218263213513,1
2459319.7969097,12.64288089693239,6.394437756500824,ZTF_r,3,4780622,26.3162,0.9871218263213513,1
2459319.7973727,1.5967855413406877,6.244768462519743,ZTF_r,3,4780622,26.3095,0.9871218263213513,1
2459319.7978472,-7.7021586913566,6.310130086508458,ZTF_r,3,4780622,26.3177,0.9871218263213513,1
2459319.7983102,-4.253406180291784,5.852898935916375,ZTF_r,3,4780622,26.3022,0.9871218263213513,1
2459319.7987847,-1.3414120127738762,6.670772997523361,ZTF_r,3,4780622,26.2922,0.9871218263213513,1
2459319.7992477,-2.0459484670918613,5.328662441207232,ZTF_r,3,4780622,26.2975,0.9871218263213513,0
2459319.7997222,-2.2216542891718047,5.988957204396338,ZTF_r,3,4780622,26.2961,0.9871218263213513,1
2459319.8001968,-7.9138186684588145,5.070545229253849,ZTF_r,3,4780622,26.2758,0.9871218263213513,0
2459319.8006597,3.2611598774886197,4.882766043919168,ZTF_r,3,4780622,26.3045,0.9871218263213513,0
2459319.8011343,8.56201471057153,5.583912896747902,ZTF_r,3,4780622,26.3089,0.9871218263213513,1
2459319.8016088,0.8657691609961439,5.270375538157509,ZTF_r,3,4780622,26.3139,0.9871218263213513,1
2459319.8020718,4.307897888487185,5.209581442876848,ZTF_r,3,4780622,26.2902,0.9871218263213513,1
2459319.8025463,4.303581115861168,5.373720686848642,ZTF_r,3,4780622,26.3102,0.9871218263213513,1
2459319.8030093,1.209982209036143,5.7944125357185285,ZTF_r,3,4780622,26.3085,0.9871218263213513,1
2459319.8034838,1.761981269143355,4.8053408387625485,ZTF_r,3,4780622,26.3077,0.9871218263213513,0
2459319.8039583,1.5125393979946729,5.279261578427341,ZTF_r,3,4780622,26.3033,0.9871218263213513,0
2459319.8044213,9.076384504525853,5.1476956483645315,ZTF_r,3,4780622,26.2942,0.9871218263213513,0
2459319.8048958,-1.4534653164943547,4.563171201439989,ZTF_r,3,4780622,26.3076,0.9871218263213513,0
2459319.8053588,-3.555137425590495,4.673757255085985,ZTF_r,3,4780622,26.3026,0.9871218263213513,0
2459319.8058333,3.522979553747269,4.087375196863684,ZTF_r,3,4780622,26.3086,0.9871218263213513,0
2459319.8062963,1.1289984368809969,3.34917278357118,ZTF_r,3,4780622,26.3164,0.9871218263213513,0
2459319.8067708,3.4832330885926,3.5446344855058753,ZTF_r,3,4780622,26.322,0.9871218263213513,0
2459319.8072454,-3.2416678549641738,3.7149585070411875,ZTF_r,3,4780622,26.3221,0.9871218263213513,0
2459319.8077083,-0.024845258065122968,3.4482754883878055,ZTF_r,3,4780622,26.3229,0.9871218263213513,0
2459319.8081829,3.844555843551229,4.437451607100254,ZTF_r,3,4780622,26.3072,0.9871218263213513,0
2459319.8086574,-0.47184292592111404,4.562295963715974,ZTF_r,3,4780622,26.3097,0.9871218263213513,0
2459319.8091204,-1.2901161593226131,4.569068114052136,ZTF_r,3,4780622,26.3118,0.9871218263213513,0
2459319.8095949,3.7910642696989267,4.360436948443571,ZTF_r,3,4780622,26.3041,0.9871218263213513,0
2459319.8100579,-8.493282054735783,4.6429503498803895,ZTF_r,3,4780622,26.2958,0.9871218263213513,0
2459319.8105324,-6.988938066349706,5.618643747940309,ZTF_r,3,4780622,26.2688,0.9871218263213513,0
2459319.8110069,0.06499942150172575,5.453844891578538,ZTF_r,3,4780622,26.307,0.9871218263213513,0
2459319.8114699,-1.5640799686977742,4.456479218550882,ZTF_r,3,4780622,26.3027,0.9871218263213513,0
2459319.8119444,2.0155758793230403,4.759899857692077,ZTF_r,3,4780622,26.3086,0.9871218263213513,0
2459319.812419,0.04627629117559656,4.237631578364753,ZTF_r,3,4780622,26.3147,0.9871218263213513,0
2459319.8128819,8.877316172734325,4.659175862537999,ZTF_r,3,4780622,26.3036,0.9871218263213513,0
2459319.8133565,-1.307130185031454,3.5599571770661207,ZTF_r,3,4780622,26.3245,0.9871218263213513,0
2459319.8138194,-0.6672046826004903,3.927844046661039,ZTF_r,3,4780622,26.3184,0.9871218263213513,0
2459319.814294,-1.8475842760070214,3.7297853877005993,ZTF_r,3,4780622,26.3164,0.9871218263213513,0
2459319.8147569,-4.936443697471646,3.82626141423874,ZTF_r,3,4780622,26.3168,0.9871218263213513,0
2459319.8152315,-0.2547186738377997,4.018440082452492,ZTF_r,3,4780622,26.3102,0.9871218263213513,0
2459319.815706,0.7384966715921932,4.127691556489296,ZTF_r,3,4780622,26.3134,0.9871218263213513,0
2459319.816169,3.1233800494474053,3.560323721809399,ZTF_r,3,4780622,26.3139,0.9871218263213513,0
2459319.8166435,5.030449415772736,3.4943466407007255,ZTF_r,3,4780622,26.317,0.9871218263213513,0
2459319.8171181,-0.1442871224303531,3.3865718866963856,ZTF_r,3,4780622,26.3194,0.9871218263213513,0
2459319.817581,-10.106414584570993,3.38683158932226,ZTF_r,3,4780622,26.3184,0.9871218263213513,0
2459319.8180556,-3.212857344495393,3.3032579190881095,ZTF_r,3,4780622,26.3196,0.9871218263213513,0
2459319.8185301,4.300248268485064,3.5926133238023765,ZTF_r,3,4780622,26.3272,0.9871218263213513,0
2459319.8189931,-2.809161669727781,3.2256296590970304,ZTF_r,3,4780622,26.3243,0.9871218263213513,0
2459319.8194676,1.0876273116864668,3.0465764375512467,ZTF_r,3,4780622,26.3268,0.9871218263213513,0
2459319.8199306,0.6714359825927085,2.980043757621642,ZTF_r,3,4780622,26.3229,0.9871218263213513,0
2459319.8204051,0.005644771714473349,2.839315001349498,ZTF_r,3,4780622,26.3313,0.9871218263213513,0
2459319.8208681,1.1768862625963097,3.2668721168287327,ZTF_r,3,4780622,26.3279,0.9871218263213513,0
2459319.8213426,-1.5317800531586931,3.0227884424979123,ZTF_r,3,4780622,26.33,0.9871218263213513,0
2459319.8218056,-3.310245947450455,3.030907510629707,ZTF_r,3,4780622,26.3314,0.9871218263213513,0
2459319.8222801,5.011000001511862,3.468766269069816,ZTF_r,3,4780622,26.3264,0.9871218263213513,0
2459319.8227546,1.0955871816790488,3.1095827090798522,ZTF_r,3,4780622,26.3289,0.9871218263213513,0
2459319.8232176,0.48563929806988193,3.0766731619217933,ZTF_r,3,4780622,26.3254,0.9871218263213513,0
2459319.8236921,2.269698942697393,3.1489440151554273,ZTF_r,3,4780622,26.3299,0.9871218263213513,0
2459319.8241551,4.761540218466421,2.9418175123081642,ZTF_r,3,4780622,26.336,0.9871218263213513,0
2459319.8246296,1.5972005637440356,2.973054032280462,ZTF_r,3,4780622,26.3288,0.9871218263213513,0
2459319.8251042,5.121610117167697,3.551082470426998,ZTF_r,3,4780622,26.327,0.9871218263213513,0
2459319.8255671,1.8486243719067568,3.0291039263366453,ZTF_r,3,4780622,26.3271,0.9871218263213513,0
2459319.8260417,1.518274746269972,3.2353305894179947,ZTF_r,3,4780622,26.3259,0.9871218263213513,0
2459319.8265162,-2.4496885528233268,2.8121074811235105,ZTF_r,3,4780622,26.3322,0.9871218263213513,0
2459319.8269792,3.4531024371425603,3.092184775769184,ZTF_r,3,4780622,26.3342,0.9871218263213513,0
2459319.8274537,0.24460027445243016,3.199463521860312,ZTF_r,3,4780622,26.3303,0.9871218263213513,0
2459319.8279167,-2.0770184510124867,3.2460421734856366,ZTF_r,3,4780622,26.3237,0.9871218263213513,0
2459319.8283912,2.3235717053277054,3.371681210279192,ZTF_r,3,4780622,26.3265,0.9871218263213513,0
2459319.8288542,1.379137276581932,3.1675105009038402,ZTF_r,3,4780622,26.3289,0.9871218263213513,0
2459319.8293287,2.228853373120084,3.2495008733175426,ZTF_r,3,4780622,26.3233,0.9871218263213513,0
2459319.8298032,-5.499352021139546,3.6656809778702897,ZTF_r,3,4780622,26.3261,0.9871218263213513,0
2459319.8302662,6.112733916904069,3.9185535226388892,ZTF_r,3,4780622,26.3222,0.9871218263213513,0
2459319.8307407,0.7735151246957934,3.7543580822214824,ZTF_r,3,4780622,26.324,0.9871218263213513,0
2459319.8312037,-4.424652249930605,2.992389430062724,ZTF_r,3,4780622,26.3245,0.9871218263213513,0
2459319.8316782,-1.9512400905475848,2.878857861250962,ZTF_r,3,4780622,26.3319,0.9871218263213513,0
2459319.8321412,5.691100061812205,3.294473586322159,ZTF_r,3,4780622,26.3252,0.9871218263213513,0
2459319.8326157,-0.6557680803786065,3.335058456695274,ZTF_r,3,4780622,26.3281,0.9871218263213513,0
2459319.8330787,4.811929521911573,3.181611136553683,ZTF_r,3,4780622,26.3298,0.9871218263213513,0
2459319.8335532,2.264613585830654,3.2302746316081365,ZTF_r,3,4780622,26.3323,0.9871218263213513,0
2459319.8340162,1.9542858537324075,2.990283252839767,ZTF_r,3,4780622,26.3338,0.9871218263213513,0
2459319.8344907,0.008048148346601749,3.05707741817276,ZTF_r,3,4780622,26.3335,0.9871218263213513,0
2459319.8349653,-1.3444095985652305,3.1837125193884974,ZTF_r,3,4780622,26.3335,0.9871218263213513,0
2459319.8354282,3.9006948027001886,3.3980662613101553,ZTF_r,3,4780622,26.3305,0.9871218263213513,0
2459319.8359028,1.746391062347353,3.409019190723542,ZTF_r,3,4780622,26.3311,0.9871218263213513,0
2459319.8363657,0.8501403285032527,3.055200313436874,ZTF_r,3,4780622,26.3346,0.9871218263213513,0
2459319.8368403,-3.830200667916679,2.8679206267637096,ZTF_r,3,4780622,26.3327,0.9871218263213513,0
2459319.8373148,0.4473369350837864,3.01732508700103,ZTF_r,3,4780622,26.3466,0.9871218263213513,0
2459319.8377778,2.963236151056965,2.927068519421066,ZTF_r,3,4780622,26.3443,0.9871218263213513,0
2459319.8382523,5.2221757588941,3.0255486109704735,ZTF_r,3,4780622,26.3247,0.9871218263213513,0
2459319.8387269,-3.219838657102979,3.261932183372992,ZTF_r,3,4780622,26.3347,0.9871218263213513,0
2459319.8391898,-3.611311503373908,2.9367831281432757,ZTF_r,3,4780622,26.3344,0.9871218263213513,0
2459319.8396644,3.0135587476127648,2.8582241597864497,ZTF_r,3,4780622,26.3394,0.9871218263213513,0
2459319.8401273,0.600234307390096,2.9263518924854313,ZTF_r,3,4780622,26.3387,0.9871218263213513,0
2459319.8406019,-0.008154847359017711,2.939671655119483,ZTF_r,3,4780622,26.3369,0.9871218263213513,0
2459319.8410648,3.3541344131052697,3.24815204985359,ZTF_r,3,4780622,26.3338,0.9871218263213513,0
2459319.8415394,-5.37136343370992,3.077976043604777,ZTF_r,3,4780622,26.334,0.9871218263213513,0
2459319.8420139,0.04758054843861699,2.793597728020384,ZTF_r,3,4780622,26.3336,0.9871218263213513,0
2459319.8424769,1.5718368831820704,2.9785711569204003,ZTF_r,3,4780622,26.3427,0.9871218263213513,0
2459319.8429514,1.5339401022826342,2.8400549082995763,ZTF_r,3,4780622,26.3491,0.9871218263213513,0
2459319.8434144,2.2290154009760466,2.9209612937439235,ZTF_r,3,4780622,26.3435,0.9871218263213513,0
2459319.8438889,-1.064675352601638,2.5774426809171413,ZTF_r,3,4780622,26.3442,0.9871218263213513,0
2459319.8443519,-1.6120237226273229,2.894951285094317,ZTF_r,3,4780622,26.3443,0.9871218263213513,0
2459319.8448264,-3.527132918068249,2.81869246383121,ZTF_r,3,4780622,26.3443,0.9871218263213513,0
2459319.8452894,-0.6956656427381603,2.6592151759978857,ZTF_r,3,4780622,26.3521,0.9871218263213513,0
2459319.8457639,-0.7923321245696259,2.83078428087147,ZTF_r,3,4780622,26.3433,0.9871218263213513,0
2459319.8462384,2.01471005827764,2.6539173958370235,ZTF_r,3,4780622,26.3497,0.9871218263213513,0
2459319.8467014,3.2044695177027047,2.9527783008571,ZTF_r,3,4780622,26.3399,0.9871218263213513,0
2459319.8471759,-1.5254528794188371,2.658938570157718,ZTF_r,3,4780622,26.3445,0.9871218263213513,0
2459319.8476389,-2.594141975556195,2.7030064577938817,ZTF_r,3,4780622,26.3455,0.9871218263213513,0
2459319.8481134,-1.7829970154303023,2.84156063140256,ZTF_r,3,4780622,26.3412,0.9871218263213513,0
2459319.8485764,-2.7077276847678,2.816934682015288,ZTF_r,3,4780622,26.3388,0.9871218263213513,0
2459319.8490509,1.4921489981208922,3.2595683185338467,ZTF_r,3,4780622,26.3406,0.9871218263213513,0
2459319.8495255,0.7711317644265291,2.9257091721641637,ZTF_r,3,4780622,26.339,0.9871218263213513,0
2459319.8499884,-1.525664730913817,2.9618229391735533,ZTF_r,3,4780622,26.3474,0.9871218263213513,0
2459319.850463,2.130832643990196,3.344528016805144,ZTF_r,3,4780622,26.3438,0.9871218263213513,0
2459319.8509375,0.4272078345268554,3.053220099052429,ZTF_r,3,4780622,26.3408,0.9871218263213513,0
2459319.8514005,-3.12192069019288,3.206823624371897,ZTF_r,3,4780622,26.3459,0.9871218263213513,0
2459319.851875,-0.9565397256071528,2.823356604244774,ZTF_r,3,4780622,26.3422,0.9871218263213513,0
2459319.852338,-2.5535932867032427,3.0408558106009185,ZTF_r,3,4780622,26.3422,0.9871218263213513,0
2459319.8528125,1.8264308232795743,2.9782083125924337,ZTF_r,3,4780622,26.3445,0.9871218263213513,0
2459319.853287,5.666515289585213,2.9151871799916798,ZTF_r,3,4780622,26.3459,0.9871218263213513,0
2459319.85375,7.500225641309857,2.6964717082070555,ZTF_r,3,4780622,26.341,0.9871218263213513,0
2459319.8542245,2.3640153328798084,2.817806604913938,ZTF_r,3,4780622,26.3421,0.9871218263213513,0
2459321.8798032,1.148997602721355,2.3023874042941888,ZTF_g,1,4780621,26.293,1.0,0
2459321.9008218,-0.6424653845279487,2.3485387386330934,ZTF_r,1,4780622,26.3111,0.9871218263213513,0
2459323.793125,-3.684000944782773,4.244812119813283,ZTF_g,1,4780621,26.2699,1.0,0
2459324.8154745,1.7905863812036897,5.684633259742145,ZTF_i,2,4780623,25.7925,0.989422306196904,0
2459325.8010417,-5.01157070078274,3.5917426996283552,ZTF_r,1,4780622,26.3372,0.9871218263213513,0
2459325.8596065,-0.9361547940165108,3.7688637985644307,ZTF_g,1,4780621,26.327,1.0,0
2459329.7914931,13.919110166543884,7.554352515531604,ZTF_r,1,4780622,26.3471,0.9871218263213513,0
2459329.836331,-18.51645125942319,10.184948396475965,ZTF_g,1,4780621,26.3477,1.0,0
2459335.8173495,3.3497737127986666,8.429330794196746,ZTF_r,1,4780622,25.8727,0.9871218263213513,0
2459338.8378472,-4.182117327708251,6.63493752286779,ZTF_i,2,4780623,25.7761,0.989422306196904,0
2459338.8953819,1.0316668508094555,3.5169653530526945,ZTF_r,1,4780622,26.3005,0.9871218263213513,0
2459338.8979977,-4.003785483554894,3.7544864400084186,ZTF_g,1,4780621,26.266,1.0,0
2459341.757581,-0.7647335953567934,5.317434914507055,ZTF_i,2,4780623,25.7825,0.989422306196904,0
2459341.7764815,-1.5783090857556825,2.169703107188482,ZTF_r,1,4780622,26.3484,0.9871218263213513,0
2459343.7745833,-0.6700467467626651,2.3665258829334683,ZTF_g,1,4780621,26.2383,1.0,0
2459343.8156829,0.6487704218730332,2.820752452926259,ZTF_r,1,4780622,26.2792,0.9871218263213513,0
2459344.8362037,-5.504629644924131,4.661032890864263,ZTF_i,2,4780623,25.7503,0.989422306196904,0
2459345.8168634,1.6643420947699834,2.6495672620235857,ZTF_r,1,4780622,26.3189,0.9871218263213513,0
2459345.8620486,-1.5116163696820857,2.4705766745834796,ZTF_g,1,4780621,26.2757,1.0,0
2459348.7899306,-0.79562395533227,4.215665058562834,ZTF_i,2,4780623,25.8113,0.989422306196904,0
2459350.7732639,4.7457832916753935,3.4153207304150945,ZTF_r,3,4780622,26.2775,0.9871218263213513,0
2459350.7741898,-1.4799245595333708,3.5212340367129693,ZTF_r,1,4780622,26.2757,0.9871218263213513,0
2459352.7128472,2.688202385874898,3.934072078447442,ZTF_g,3,4780621,26.2074,1.0,0
2459352.7751157,0.5486603969545716,2.7582647116181827,ZTF_r,3,4780622,26.2812,0.9871218263213513,0
2459352.8647917,1.350879286363597,5.751541927620191,ZTF_i,2,4780623,25.7105,0.989422306196904,0
2459353.7949074,-2.440158020253792,3.5960406100779836,ZTF_r,3,4780622,26.3214,0.9871218263213513,0
2459353.8361458,-4.110851708697758,3.5527741939684776,ZTF_g,3,4780621,26.269,1.0,0
2459354.7741667,2.1463309907229497,5.4175713507198955,ZTF_r,1,4780622,26.3161,0.9871218263213513,0
2459354.8369792,-2.623275847739201,5.616096696432862,ZTF_g,3,4780621,26.3051,1.0,0
2459354.8483333,-3.5354972380730816,4.759541752834389,ZTF_g,1,4780621,26.2981,1.0,0
2459355.816412,6.300032464272454,12.248028236911136,ZTF_i,2,4780623,25.7931,0.989422306196904,0
2459359.7349653,9.26302843696509,10.540219350659946,ZTF_r,1,4780622,26.3577,0.9871218263213513,0
2459359.7913194,22.713006294344932,13.242547506100344,ZTF_g,1,4780621,26.2649,1.0023190592783846,0
2459362.7081944,-1.5711311094891127,4.271182235526233,ZTF_g,1,4780621,26.3572,1.0,0
2459362.7737269,-0.3310439653124364,5.624204994541339,ZTF_r,1,4780622,26.3725,0.9871218263213513,0
2459363.7994329,-5.08558056969592,6.17445743121313,ZTF_g,3,4780621,26.3633,1.0,0
2459364.7980903,-5.6426446337267215,3.188637522982199,ZTF_r,1,4780622,26.3331,0.9871218263213513,0
2459364.7990278,0.21326031463800135,3.0029412472436756,ZTF_r,3,4780622,26.3511,0.9871218263213513,0
2459365.8642014,-2.498663706802119,6.529333755782291,ZTF_i,2,4780623,25.7147,0.989422306196904,0
2459366.7292708,-3.9233473234920546,2.3133578932192815,ZTF_r,1,4780622,26.3094,0.9871218263213513,0
2459366.7751852,-2.2842569566689543,3.0692888763253703,ZTF_g,1,4780621,26.144,1.0,0
2459368.7965972,1.8224577145222107,2.313356919051072,ZTF_r,1,4780622,26.3176,0.9871218263213513,0
2459369.751875,-4.816215986351259,2.477134124333017,ZTF_r,3,4780622,26.3189,0.9871218263213513,0
2459369.7523495,-1.9260100342091107,2.431780444271997,ZTF_r,3,4780622,26.3293,0.9871218263213513,0
2459369.7528125,-2.2883660244895347,2.2378052473342254,ZTF_r,3,4780622,26.3417,0.9871218263213513,0
2459369.753287,-2.042802722202556,2.0388603112155854,ZTF_r,3,4780622,26.3504,0.9871218263213513,0
2459369.75375,-1.4446446913809639,2.007988714042321,ZTF_r,3,4780622,26.3379,0.9871218263213513,0
2459369.754213,0.14733226588527892,2.0764573373429815,ZTF_r,3,4780622,26.3453,0.9871218263213513,0
2459369.7546875,-3.6420482886690353,2.207492274813944,ZTF_r,3,4780622,26.343,0.9871218263213513,0
2459369.7551505,-0.4186039280389358,2.2222520837462034,ZTF_r,3,4780622,26.3489,0.9871218263213513,0
2459369.755625,-0.6770619373941793,2.238780622665089,ZTF_r,3,4780622,26.3345,0.9871218263213513,0
2459369.756088,-2.8192279892933585,2.1641604576913753,ZTF_r,3,4780622,26.3381,0.9871218263213513,0
2459369.7565509,0.8649558492715425,2.2734536892406756,ZTF_r,3,4780622,26.3328,0.9871218263213513,0
2459369.7570255,-0.8695630137700026,2.2159453937501,ZTF_r,3,4780622,26.3356,0.9871218263213513,0
2459369.7574884,-1.9894081441137672,2.2834008852161842,ZTF_r,3,4780622,26.3304,0.9871218263213513,0
2459369.7579514,-0.17555638977276833,2.3270342888523214,ZTF_r,3,4780622,26.3326,0.9871218263213513,0
2459369.7584259,-1.0446382415005113,2.2328251469586453,ZTF_r,3,4780622,26.3428,0.9871218263213513,0
2459369.7588889,-0.29073894014324775,2.095480001415194,ZTF_r,3,4780622,26.3396,0.9871218263213513,0
2459369.7593634,-0.8672944589887897,2.229616604057196,ZTF_r,3,4780622,26.3413,0.9871218263213513,0
2459369.7598264,2.112201120559378,2.289438654387789,ZTF_r,3,4780622,26.3412,0.9871218263213513,0
2459369.7602894,0.8106061663815698,2.168490740814319,ZTF_r,3,4780622,26.3422,0.9871218263213513,0
2459369.7607639,2.148484738394724,2.191566313944753,ZTF_r,3,4780622,26.3443,0.9871218263213513,0
2459369.7612269,1.555508208127117,2.348568764827849,ZTF_r,3,4780622,26.3303,0.9871218263213513,0
2459369.7616898,-1.8619991427632432,2.51625259655964,ZTF_r,3,4780622,26.3319,0.9871218263213513,0
2459369.7621644,0.9354192103399598,2.088668042471014,ZTF_r,3,4780622,26.3484,0.9871218263213513,0
2459369.7626389,0.15066164101624707,2.0887637012375575,ZTF_r,3,4780622,26.327,0.9871218263213513,0
2459369.7631019,2.244880199148391,2.3692333004354897,ZTF_r,3,4780622,26.3443,0.9871218263213513,0
2459369.7635648,0.8116372955259991,2.1177179671831223,ZTF_r,3,4780622,26.3378,0.9871218263213513,0
2459369.7640394,-1.727376619496245,2.0648133459924605,ZTF_r,3,4780622,26.3346,0.9871218263213513,0
2459369.7645023,-0.5572864251025947,1.959938598198243,ZTF_r,3,4780622,26.3355,0.9871218263213513,0
2459369.7649769,-0.03388039340247873,2.2485495015023798,ZTF_r,3,4780622,26.3364,0.9871218263213513,0
2459369.7654398,-1.85827949864496,2.040587921160788,ZTF_r,3,4780622,26.3457,0.9871218263213513,0
2459369.7659144,-4.503462020494046,2.0209882263133236,ZTF_r,3,4780622,26.3342,0.9871218263213513,0
2459369.7663773,3.042367629456553,2.1045248125304266,ZTF_r,3,4780622,26.3364,0.9871218263213513,0
2459369.7668403,0.5984255159085476,2.0120572004229182,ZTF_r,3,4780622,26.3366,0.9871218263213513,0
2459369.7673148,-3.0007186772631593,2.0552376405423045,ZTF_r,3,4780622,26.339,0.9871218263213513,0
2459369.7677894,-0.31890327236357313,2.4352628504068026,ZTF_r,3,4780622,26.3366,0.9871218263213513,0
2459369.7682523,-2.739457633785194,2.4381228259885925,ZTF_r,3,4780622,26.3366,0.9871218263213513,0
2459369.7687153,-0.06816616560734252,2.1904385402274835,ZTF_r,3,4780622,26.3236,0.9871218263213513,0
2459369.7691898,1.9717709275820734,2.5109292207028173,ZTF_r,3,4780622,26.3355,0.9871218263213513,0
2459369.7696528,-2.6917762391565727,2.147575880928002,ZTF_r,3,4780622,26.3362,0.9871218263213513,0
2459369.7701273,1.7681332224409327,2.215934309629663,ZTF_r,3,4780622,26.3445,0.9871218263213513,0
2459369.7706019,2.4223414045811533,2.194163787794408,ZTF_r,3,4780622,26.3398,0.9871218263213513,0
2459369.7710648,-0.0004815999817620435,2.2491683864250716,ZTF_r,3,4780622,26.3334,0.9871218263213513,0
2459369.7715394,-2.9845713848418334,2.28820666992254,ZTF_r,3,4780622,26.3409,0.9871218263213513,0
2459369.7720023,1.9926352780551406,2.399184227948231,ZTF_r,3,4780622,26.3297,0.9871218263213513,0
2459369.7724769,-1.6156578613363035,2.0472883465065492,ZTF_r,3,4780622,26.3411,0.9871218263213513,0
2459369.7729398,0.8880589869518936,2.270383478084857,ZTF_r,3,4780622,26.3475,0.9871218263213513,0
2459369.7734144,-2.686217797409933,2.2123369899255234,ZTF_r,3,4780622,26.3347,0.9871218263213513,0
2459369.7743519,1.0611336611409838,2.2129464686379685,ZTF_r,3,4780622,26.3373,0.9871218263213513,0
2459369.7748148,-0.28786195864553943,2.323932140128479,ZTF_r,3,4780622,26.3347,0.9871218263213513,0
2459369.7752894,3.1708142260179963,2.041027759242597,ZTF_r,3,4780622,26.35,0.9871218263213513,0
2459369.7757523,-2.0199028646774853,2.1179359872903905,ZTF_r,3,4780622,26.3484,0.9871218263213513,0
2459369.7762153,0.1682690665063592,2.0215956611553163,ZTF_r,3,4780622,26.3372,0.9871218263213513,0
2459369.7766898,0.009162530651640728,2.042397087274016,ZTF_r,3,4780622,26.3372,0.9871218263213513,0
2459369.7771528,-2.697290428216491,2.39567633108848,ZTF_r,3,4780622,26.3441,0.9871218263213513,0
2459369.7776273,-0.14875049874532814,2.2498621442124014,ZTF_r,3,4780622,26.3359,0.9871218263213513,0
2459369.7780903,2.070940440267734,2.3959898060020848,ZTF_r,3,4780622,26.333,0.9871218263213513,0
2459369.7785532,-0.4774142042248488,2.173863893572427,ZTF_r,3,4780622,26.3392,0.9871218263213513,0
2459369.7790278,-0.5464661924606662,2.278928560949339,ZTF_r,3,4780622,26.3352,0.9871218263213513,0
2459369.7794907,0.5389967720052482,2.080107206578211,ZTF_r,3,4780622,26.342,0.9871218263213513,0
2459369.7799653,-0.22711438503180295,2.318430860824908,ZTF_r,3,4780622,26.3403,0.9871218263213513,0
2459369.7804282,2.851458516937376,2.471075124749873,ZTF_r,3,4780622,26.3313,0.9871218263213513,0
2459369.7809028,2.8391775633896676,2.3609609961575693,ZTF_r,3,4780622,26.3321,0.9871218263213513,0
2459369.7813657,0.07506767089479265,2.1592465922319763,ZTF_r,3,4780622,26.3401,0.9871218263213513,0
2459369.7818287,-1.3816123753626743,2.4522174026166192,ZTF_r,3,4780622,26.3376,0.9871218263213513,0
2459369.7823032,-0.5730298153224235,2.118545063127027,ZTF_r,3,4780622,26.3299,0.9871218263213513,0
2459369.7827662,-0.3491605733155844,2.0806204921993032,ZTF_r,3,4780622,26.3391,0.9871218263213513,0
2459369.7832292,1.7583898880116509,2.149192156909374,ZTF_r,3,4780622,26.3342,0.9871218263213513,0
2459369.7837037,4.2923865067915425,2.233515516128935,ZTF_r,3,4780622,26.336,0.9871218263213513,0
2459369.7841667,-0.7917369409503937,2.108806549309359,ZTF_r,3,4780622,26.3326,0.9871218263213513,0
2459369.7846412,4.347386862831957,2.3682778927925185,ZTF_r,3,4780622,26.3308,0.9871218263213513,0
2459369.7851042,1.150517119267508,2.4783417223390423,ZTF_r,3,4780622,26.335,0.9871218263213513,0
2459369.7855671,0.00047965222322946845,2.06814292952763,ZTF_r,3,4780622,26.3378,0.9871218263213513,0
2459369.7860417,0.790879339575875,2.275766638465122,ZTF_r,3,4780622,26.3386,0.9871218263213513,0
2459369.7865046,1.9075197509290227,2.192696180187419,ZTF_r,3,4780622,26.3326,0.9871218263213513,0
2459369.7869792,0.37124835207706286,2.1067360919272047,ZTF_r,3,4780622,26.3289,0.9871218263213513,0
2459369.7874421,3.0293182727287005,2.1227645966839814,ZTF_r,3,4780622,26.3297,0.9871218263213513,0
2459369.7879167,-1.246707176825512,2.268120741988746,ZTF_r,3,4780622,26.3251,0.9871218263213513,0
2459369.7883796,1.1974561378480104,2.4445011468839457,ZTF_r,3,4780622,26.3331,0.9871218263213513,0
2459369.7888542,-0.8917163365895556,2.355950414729029,ZTF_r,3,4780622,26.33,0.9871218263213513,0
2459369.7893171,-0.7269726024358093,2.22814559225419,ZTF_r,3,4780622,26.3356,0.9871218263213513,0
2459369.7897801,2.985344615634296,2.110503843761658,ZTF_r,3,4780622,26.3425,0.9871218263213513,0
2459369.7902431,3.115573385850739,2.1699724013524517,ZTF_r,3,4780622,26.3373,0.9871218263213513,0
2459369.7907176,-0.21181884359914688,2.2523230125111904,ZTF_r,3,4780622,26.3348,0.9871218263213513,0
2459369.7911806,-0.8807078211226764,2.2450444799965603,ZTF_r,3,4780622,26.3403,0.9871218263213513,0
2459369.7916551,-6.348650642569587,2.058034476981216,ZTF_r,3,4780622,26.3402,0.9871218263213513,0
2459369.7921181,2.1957896398938916,2.439284917918939,ZTF_r,3,4780622,26.329,0.9871218263213513,0
2459369.7925926,1.7922852289191922,2.196606468174648,ZTF_r,3,4780622,26.3368,0.9871218263213513,0
2459369.7930556,-1.2755309395471728,2.3027301372822206,ZTF_r,3,4780622,26.3313,0.9871218263213513,0
2459369.7935301,-3.4609920767293687,2.282575078867932,ZTF_r,3,4780622,26.3337,0.9871218263213513,0
2459369.7939931,-1.7025204160663798,2.200989939507324,ZTF_r,3,4780622,26.3384,0.9871218263213513,0
