"obj_id","ra","dec","filter","mjd","snr","instrument_id","instrument_name","ra_unc","dec_unc","origin","id","altdata","created_at","annotations","mag","magerr","magsys","limiting_mag","Delete"
"ZTF22aajijjf","220.4168894","3.0067268","ztfg","59771.228993100114","10.601887772731896","1","ZTF","","","None","243209246","","2022-07-11T06:48:43.148684","","18.766773223876953","0.10240970551967621","ab","19.410381317138672",""
"ZTF22aajijjf","220.4168779","3.0067778","ztfg","59771.25199070014","10.215136174432125","1","ZTF","","","None","243838550","","2022-07-13T04:47:03.759838","","18.823700088906442","0.10628700256347656","ab","19.599385479156247",""
"ZTF22aajijjf","220.4168779","3.0067778","ztfg","59771.25199070014","10.21512256916289","1","ZTF","","","None","243197856","","2022-07-11T06:12:56.683275","","18.823673296079097","0.10628714412450789","ab","19.599357240264656",""
"ZTF22aajijjf","220.4168779","3.0067778","ztfg","59771.25199070014","10.215122569162887","1","ZTF","","","None","243209247","","2022-07-11T06:48:43.148744","","18.823673248291016","0.1062871441245079","ab","19.387678146362305",""
"ZTF22aajijjf","220.4169349","3.0067531","ztfr","59773.19171300018","15.209798249616473","1","ZTF","","","None","244555894","","2022-07-15T05:00:51.841011","","18.320900303878453","0.071383997797966","ab","19.528783926517484",""
"ZTF22aajijjf","220.4169349","3.0067531","ztfr","59773.19171300018","15.209876037329801","1","ZTF","","","None","243838551","","2022-07-13T04:47:03.759921","","18.3208658033328","0.07138363271951675","ab","19.52875497875559",""
"ZTF22aajijjf","220.4169349","3.0067531","ztfr","59773.19171300018","15.209876037329801","1","ZTF","","","None","243945259","","2022-07-13T07:45:56.545896","","18.320865631103516","0.07138363271951675","ab","19.932069778442383",""
"ZTF22aajijjf","","","ztfr","59773.21427079989","","1","ZTF","","","None","244555895","","2022-07-15T05:00:51.841067","","","","ab","19.800399780273438",""
"ZTF22aajijjf","220.4169261","3.0067733","ztfr","59775.18778940011","17.087154557291747","1","ZTF","","","None","244555896","","2022-07-15T05:00:51.841085","","18.447629993761087","0.06354107707738876","ab","19.781879352280857",""
"ZTF22aajijjf","220.4169261","3.0067733","ztfr","59775.18778940011","17.087174593050868","1","ZTF","","","None","245046470","","2022-07-15T08:07:39.347622","","18.447599522214617","0.0635410025715828","ab","19.781850153827353",""
"ZTF22aajijjf","220.416941","3.0067552","ztfr","59775.28265050007","12.08888846387163","1","ZTF","","","None","245046471","","2022-07-15T08:07:39.347676","","18.39374557494983","0.08981274068355559","ab","19.35228649074491",""
"ZTF22aajijjf","220.416941","3.0067552","ztfr","59775.28265050007","12.088853364016677","1","ZTF","","","None","245637486","","2022-07-17T04:40:47.259816","","18.393699638682623","0.08981300145387648","ab","19.352237402058957",""
"ZTF22aajijjf","220.4169508","3.0067555","ztfr","59777.20706020016","15.322522203584489","1","ZTF","","","None","245668729","","2022-07-17T05:09:07.854010","","18.462404780493262","0.07085884362459181","ab","19.678305418035045",""
"ZTF22aajijjf","220.4169508","3.0067555","ztfr","59777.20706020016","15.322488370261748","1","ZTF","","","None","245852744","","2022-07-18T04:46:37.107324","","18.462400573332992","0.07085900008678435","ab","19.678298813482",""
"ZTF22aajijjf","","","sdssg","59777.25339999981","","68","KAIT","","","KAIT_FPIPE_SDSS","245701586","","2022-07-17T06:14:50.159584","","","","ab","18.5",""
"ZTF22aajijjf","","","sdssr","59777.255700000096","10.45155990200266","68","KAIT","","","KAIT_FPIPE_SDSS","245701588","","2022-07-17T06:17:48.896578","","18.229431895297253","0.10388269453922257","ab","19.02995966949214",""
"ZTF22aajijjf","","","sdssi","59777.256500000134","","68","KAIT","","","KAIT_FPIPE_SDSS","245701587","","2022-07-17T06:16:35.831682","","","","ab","18.4",""
"ZTF22aajijjf","220.4169551","3.0067475","ztfr","59780.18379630009","11.944694554030775","1","ZTF","","","None","248194163","","2022-07-20T05:19:45.007092","","18.952257457082887","0.09089694172143936","ab","19.897770067708098",""
"ZTF22aajijjf","","","ztfr","59780.18379630009","","1","ZTF","","","None","251182456","","2022-07-22T05:09:11.639299","","","","ab","20.273399353027344",""
"ZTF22aajijjf","","","ztfg","59780.27053239988","","1","ZTF","","","None","251182457","","2022-07-22T05:09:11.639358","","","","ab","17.72089958190918",""
"ZTF22aajijjf","220.4169413","3.0067219","ztfg","59782.205868099816","11.443016005845609","1","ZTF","","","None","251211304","","2022-07-22T06:01:39.009464","","19.084499602638058","0.09488199651241301","ab","19.98342585531511",""
"ZTF22aajijjf","220.4169413","3.0067219","ztfg","59782.205868099816","11.442996237572224","1","ZTF","","","None","251182458","","2022-07-22T05:09:11.639379","","19.08446926605611","0.09488216042518616","ab","19.983393643078298",""
"ZTF22aajijjf","220.4169413","3.0067736","ztfr","59782.23315969994","13.16810041548553","1","ZTF","","","None","252654364","","2022-07-24T04:46:26.996309","","18.682400105202483","0.08245199918746947","ab","19.73378291852202",""
"ZTF22aajijjf","220.4169413","3.0067736","ztfr","59782.23315969994","13.168029021610915","1","ZTF","","","None","251211305","","2022-07-22T06:01:39.009545","","18.682354211412314","0.08245244622230528","ab","19.733731138148205",""
"ZTF22aajijjf","220.4169031","3.0067776","ztfi","59784.191365700215","8.443592797559932","1","ZTF","","","None","254040583","","2022-07-27T23:13:15.054078","","18.96340024451946","0.12858699262142181","ab","19.532293435593846",""
"ZTF22aajijjf","220.4169031","3.0067776","ztfi","59784.191365700215","8.443617259540744","1","ZTF","","","None","252654382","","2022-07-24T04:46:27.228432","","18.963362132970623","0.12858662009239194","ab","19.532258469532998",""
"ZTF22aajijjf","220.4169316","3.0067629","ztfg","59784.235752299894","9.063058067299455","1","ZTF","","","None","252860217","","2022-07-26T20:02:23.272937","","19.06030100277258","0.11979799717664717","ab","19.70606289828335",""
"ZTF22aajijjf","","","ztfr","59784.27092589997","","1","ZTF","","","None","252860218","","2022-07-26T20:02:23.273003","","","","ab","19.722900390625",""
"ZTF22aajijjf","220.416943","3.0067771","ztfg","59786.191469899844","6.791690907017221","1","ZTF","","","None","252860219","","2022-07-26T20:02:23.273027","","19.128513824664125","0.1598624289035797","ab","19.46103359568319",""
"ZTF22aajijjf","220.416943","3.0067771","ztfg","59786.191469899844","6.791709266091974","1","ZTF","","","None","254040581","","2022-07-27T23:13:14.852553","","19.128500329096504","0.15986199676990503","ab","19.461023035037886",""
"ZTF22aajijjf","220.4169187","3.0067535","ztfr","59786.26884259982","11.748611842998358","1","ZTF","","","None","254040582","","2022-07-27T23:13:14.852606","","18.76409960721577","0.0924139991402626","ab","19.691640985333322",""
"ZTF22aajijjf","220.4169338","3.0067745","ztfi","59787.1822453998","8.667594775187968","1","ZTF","","","None","254040584","","2022-07-27T23:13:15.054160","","19.189947400981353","0.12526383996009824","ab","19.787268887931276",""
"ZTF22aajijjf","220.4169338","3.0067745","ztfi","59787.1822453998","8.667583433306405","1","ZTF","","","None","256934354","","2022-07-30T04:49:41.668439","","19.189899689554885","0.1252640038728714","ab","19.787219755776242",""
"ZTF22aajijjf","220.4169878","3.0067877","ztfi","59790.19303240022","6.9538745134426705","1","ZTF","","","None","258651306","","2022-08-03T04:47:02.164537","","19.22250016101031","0.15613399446010587","ab","19.580642273497695",""
"ZTF22aajijjf","220.4169878","3.0067877","ztfi","59790.19303240022","6.953854603523235","1","ZTF","","","None","256934355","","2022-07-30T04:49:41.668494","","19.222482881051604","0.15613444149494168","ab","19.58062188491929",""
"ZTF22aajijjf","220.4169134","3.0067583","ztfr","59791.17971060006","9.958117262813845","1","ZTF","","","None","257646630","","2022-07-31T04:29:00.779300","","18.961149567248114","0.10903026908636092","ab","19.70916764652809",""
"ZTF22aajijjf","220.4169134","3.0067583","ztfr","59791.17971060006","9.958141760430722","1","ZTF","","","None","257703717","","2022-07-31T06:17:23.362945","","18.96109979209539","0.10903000086545943","ab","19.709120542353844",""
"ZTF22aajijjf","220.4169526","3.0068019","ztfg","59791.23481479986","7.371618622798401","1","ZTF","","","None","258651305","","2022-08-03T04:47:02.011709","","19.224599993939187","0.1472859978675842","ab","19.64608212939802",""
"ZTF22aajijjf","220.4169526","3.0068019","ztfg","59791.23481479986","7.371635776203984","1","ZTF","","","None","257703718","","2022-07-31T06:17:23.363010","","19.224598206735646","0.14728565514087674","ab","19.646082868647998",""
"ZTF22aajijjf","220.4168422","3.0067649","ztfi","59794.191388899926","5.5643884829692505","1","ZTF","","","None","258651307","","2022-08-03T04:47:02.164590","","19.328464660697264","0.19512228667736053","ab","19.44458325748874",""
